id,provider_code,code,title,opportunity_type,ace_id,nccrs_id,credits,level,hours_per_credit,effort_hours_override,price,exam_fee,recommendation_start,recommendation_expires,source_url,last_verified_at,verified_by,verification_status
33e515cf-6c33-5e2a-a8c4-0ac010467190,LAWSHELF,LS-HLT201,Health Insurance Law (HLT-201),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
e97e369b-eccf-554d-97a5-6279b869fd88,LAWSHELF,LS-HLT202,Health Records and Privacy (HLT-202),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
17656fba-4edd-5225-b70d-58936d85cd1d,LAWSHELF,LS-HLT203,Legal Considerations in Drug Development (HLT-203),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
71f60361-3c22-5606-bb90-0994c9859f5c,LAWSHELF,LS-RPL101,Law of Real Estate Transactions and Mortgages (RPL-101),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
12bb52fa-6447-5ce2-914d-c76cd5a56bf8,LAWSHELF,LS-RPL301,"Oil, Gas, and Mineral Rights (RPL-301)",ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
5be0c384-85d8-502a-bed2-ed208b2204db,LAWSHELF,LS-TAX101,Basics of Federal Income Taxation (TAX-101),ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
21f7cef3-bfd1-51c3-b0ab-d47aae469c37,LAWSHELF,LS-TOR301,Intentional and Negligence Torts (TOR-301),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
1ae6bd09-3952-54c1-a28c-b6e66bf5ffa1,LAWSHELF,LS-TOR501,Medical Malpractice Law (TOR-501),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
5bed634a-2ed5-5999-9b92-1d2994fbef61,LAWSHELF,LS-TOR502,Product Liability Law (TOR-502),ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
986eb867-79ba-57d5-bf3d-989bc8c93363,LAWSHELF,LS-IP-COPY,Copyright Law,ONLINE_COURSE,,NCCRS-LS,3,LOWER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
3f0d98f6-7c74-5d4f-a771-a8be8aace1b5,LAWSHELF,LS-IP-PAT,Patent Law,ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
724d3f9a-0139-5b40-84c4-96d9be4991be,LAWSHELF,LS-IP-TM,Trademark Law,ONLINE_COURSE,,NCCRS-LS,3,UPPER,9,,240,0,2024-01-01,2027-12-31,https://www.nationalccrs.org/organizations/lawshelf-educational-media,2026-09-01,seed-research-2026-09,VERIFIED
066a61a3-fa44-519d-bf33-eef728e65af2,GOOGLE,GOOG-IT-1,Google IT Support — Computer Applications,CERTIFICATION,ACE-GOOG-IT,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
f67a5878-9203-5a55-ab51-f7d1db92906c,GOOGLE,GOOG-IT-2,Google IT Support — Operating Systems,CERTIFICATION,ACE-GOOG-IT,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
c2f91498-40f2-56a8-adde-3b6f86852743,GOOGLE,GOOG-IT-3,Google IT Support — Networking,CERTIFICATION,ACE-GOOG-IT,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
eeaa1825-6aac-562d-87a5-03aa8f130f93,GOOGLE,GOOG-IT-4,Google IT Support — Security Foundations,CERTIFICATION,ACE-GOOG-IT,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
f70c086a-d50f-50f5-8bd8-81a2b174d297,GOOGLE,GOOG-IT-5,Google IT Support — Systems Administration,CERTIFICATION,ACE-GOOG-IT,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
9964eb20-1f1b-5f86-a6be-618e3b997edc,GOOGLE,GOOG-CYB-1,Google Cybersecurity — Linux / OS,CERTIFICATION,ACE-GOOG-CYB,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
2d0a1003-315b-58ae-9816-583e0d648238,GOOGLE,GOOG-CYB-2,Google Cybersecurity — Intro to Cybersecurity,CERTIFICATION,ACE-GOOG-CYB,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
bcba5361-35a3-5ebf-a939-032bddd4f67e,GOOGLE,GOOG-CYB-3,Google Cybersecurity — Attacks and Defense,CERTIFICATION,ACE-GOOG-CYB,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
bb9d14f2-0375-5a1b-8a78-9786461b602a,GOOGLE,GOOG-DA-1,Google Data Analytics — Spreadsheets / Data,CERTIFICATION,ACE-GOOG-DA,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
40da9238-9bd7-58ed-9db4-753eee9eb9a7,GOOGLE,GOOG-DA-2,Google Data Analytics — Databases,CERTIFICATION,ACE-GOOG-DA,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
90906f83-fb9b-55b2-b757-d510318ef82e,GOOGLE,GOOG-DA-3,Google Data Analytics — Visualization,CERTIFICATION,ACE-GOOG-DA,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
796ed933-1d32-50a2-a0e8-8d4223ea7093,GOOGLE,GOOG-DA-4,Google Data Analytics — Career / Applied,CERTIFICATION,ACE-GOOG-DA,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
79c6375b-afe8-50ed-afdc-181dfa697494,GOOGLE,GOOG-PM-1,Google Project Management — Foundations,CERTIFICATION,ACE-GOOG-PM,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
668577f8-1659-530a-8610-9bbfd7aa0186,GOOGLE,GOOG-PM-2,Google Project Management — Agile,CERTIFICATION,ACE-GOOG-PM,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
88f15ee8-d097-5ae9-8eb6-158a5fd3ac7e,GOOGLE,GOOG-PM-3,Google Project Management — Execution,CERTIFICATION,ACE-GOOG-PM,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
82ed6626-5045-5402-aa23-41c7c4b183d5,GOOGLE,GOOG-PY-1,Google IT Automation with Python — Programming,CERTIFICATION,ACE-GOOG-PY,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
267c0f34-d412-5f78-843a-925022f75fb2,GOOGLE,GOOG-PY-2,Google IT Automation with Python — OS / Automation,CERTIFICATION,ACE-GOOG-PY,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
6fe9a0fd-b98a-5634-add7-ab742e563a3a,GOOGLE,GOOG-PY-3,Google IT Automation with Python — Configuration,CERTIFICATION,ACE-GOOG-PY,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
cf4c1abb-6f37-5ab3-9687-9019058e40c5,GOOGLE,GOOG-UX-1,Google UX Design — Foundations,CERTIFICATION,ACE-GOOG-UX,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
d896d7b3-5242-5182-bda2-fc48c7bdb511,GOOGLE,GOOG-DM-1,Google Digital Marketing — Foundations,CERTIFICATION,ACE-GOOG-DM,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.coursera.support/s/article/learner-000001996,2026-09-01,seed-research-2026-09,VERIFIED
d2be050c-6ab7-5875-adab-443e30c95abe,IBM,IBM-CYB-1,IBM Cybersecurity Analyst — Foundations,CERTIFICATION,IBM-0016,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
a4a9b6fd-a7f1-5ad1-bef2-e89d3a245ab9,IBM,IBM-CYB-2,IBM Cybersecurity Analyst — Network Security,CERTIFICATION,IBM-0016,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
2c04b5fb-de0d-55d9-b25e-46e94fe96434,IBM,IBM-CYB-3,IBM Cybersecurity Analyst — Incident Response,CERTIFICATION,IBM-0016,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
c7722fe1-fbc9-58d5-9dc4-3bdeaecdc6af,IBM,IBM-CYB-4,IBM Cybersecurity Analyst — Risk / Compliance,CERTIFICATION,IBM-0016,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
a054849d-eccd-5a55-95bb-7efa70da3583,IBM,IBM-SWE-1,IBM Full Stack Software Developer — Programming,CERTIFICATION,IBM-0020,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
adee521b-cc89-5611-bad0-83bd63f35d7b,IBM,IBM-SWE-2,IBM Full Stack Software Developer — Web,CERTIFICATION,IBM-0020,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
bc81333c-a4dd-5400-8ad6-ffa1b838bd45,IBM,IBM-SWE-3,IBM Full Stack Software Developer — Databases,CERTIFICATION,IBM-0020,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
b5152c31-c7aa-54ba-9455-9aa6452be210,IBM,IBM-SWE-4,IBM Full Stack Software Developer — Cloud / DevOps,CERTIFICATION,IBM-0020,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
f2295257-b40d-5e11-994b-f7e03a706ca0,IBM,IBM-DEVOPS-1,IBM DevOps and Software Engineering — Process,CERTIFICATION,IBM-0032,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
818d8767-cfbd-565c-81e0-193360bb13ca,IBM,IBM-DEVOPS-2,IBM DevOps and Software Engineering — Tooling,CERTIFICATION,IBM-0032,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
05a72ca6-8d6b-536a-b30a-9b4cda17b41a,IBM,IBM-DS-1,IBM Data Science — Python / SQL,CERTIFICATION,IBM-0017,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
f5e21d3a-e574-5779-a00e-8d97fd6afe24,IBM,IBM-DS-2,IBM Data Science — Analysis,CERTIFICATION,IBM-0017,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
086a91b0-30a5-5b85-af00-5d01a619bd9a,IBM,IBM-IT-1,IBM IT Support — Foundations,CERTIFICATION,IBM-0033,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
9070f383-46a2-507e-8b40-545e28c810fc,IBM,IBM-IT-2,IBM IT Support — Systems,CERTIFICATION,IBM-0033,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
eb6109e0-aeb1-5c73-a4dc-f0452612ee77,IBM,IBM-SB-CYB-1,IBM SkillsBuild Cybersecurity — Governance,CERTIFICATION,IBM-0028,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
dfa1a53d-221c-5166-820b-b3d1685dbc18,IBM,IBM-SB-CYB-2,IBM SkillsBuild Cybersecurity — Network / Cloud,CERTIFICATION,IBM-0028,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
91cfca34-f36e-535a-8b07-b0e32a14a47e,IBM,IBM-SB-CYB-3,IBM SkillsBuild Cybersecurity — Operations,CERTIFICATION,IBM-0028,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
57d918c4-2e24-5e7a-b15b-26c77950992a,IBM,IBM-SB-DA-1,IBM SkillsBuild Data Analytics — Statistics,CERTIFICATION,IBM-0029,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
dacae96a-8682-549f-a115-c2364d6f1d92,IBM,IBM-SB-DA-2,IBM SkillsBuild Data Analytics — Visualization,CERTIFICATION,IBM-0029,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
f7fbe2d7-5001-52f6-b314-ae8a0d0c565b,IBM,IBM-PM-1,IBM Product Manager — Foundations,CERTIFICATION,IBM-0034,,3,LOWER,8,12,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/National-Guide/Pages/Organization.aspx?oid=6d532c35-75c4-ea11-a812-000d3a33232a,2026-09-01,seed-research-2026-09,VERIFIED
dcbe57b7-c4bf-5d0d-8344-1c1e29d7414d,ECCOUNCIL,ECC-CSCU,Certified Secure Computer User (CSCU),CERTIFICATION,ACE-ECC,,3,LOWER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
9d54b43c-081e-5714-b515-53f7c8d35c03,ECCOUNCIL,ECC-NDE,Network Defense Essentials (NDE),CERTIFICATION,ACE-ECC,,3,LOWER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
1325e00e-90c7-5a13-9842-4dd8d7059300,ECCOUNCIL,ECC-EHE,Ethical Hacking Essentials (EHE),CERTIFICATION,ACE-ECC,,3,LOWER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
99ba9841-5589-58a5-bc56-c0d72761cdd7,ECCOUNCIL,ECC-DFE,Digital Forensics Essentials (DFE),CERTIFICATION,ACE-ECC,,3,LOWER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
c52d8ae5-d602-5d4f-934a-f95f742a6db1,ECCOUNCIL,ECC-CCT,Certified Cybersecurity Technician (CCT),CERTIFICATION,ACE-ECC,,3,LOWER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
6424f759-64f6-5bce-abc8-2c13ddfcecb7,ECCOUNCIL,ECC-CND,Certified Network Defender (CND),CERTIFICATION,ACE-ECC,,3,UPPER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
3c9d690f-062f-5e0c-ae85-47ed31d24159,ECCOUNCIL,ECC-CEH,Certified Ethical Hacker (CEH),CERTIFICATION,ACE-ECC,,3,UPPER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
397e4403-e4f2-5b29-890f-06b185129e6d,ECCOUNCIL,ECC-CHFI,Computer Hacking Forensic Investigator (CHFI),CERTIFICATION,ACE-ECC,,3,UPPER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
ef956e86-7d84-5124-b6a0-ee1dfe2c4853,ECCOUNCIL,ECC-ECIH,EC-Council Certified Incident Handler (ECIH),CERTIFICATION,ACE-ECC,,3,UPPER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
cc5a1c2e-cb0d-5ad1-b856-aa89a98801c1,ECCOUNCIL,ECC-CPENT,Certified Penetration Testing Professional (CPENT),CERTIFICATION,ACE-ECC,,3,UPPER,12,12,1199,1199,2024-01-01,2027-12-31,https://www.eccouncil.org/ec-council-in-news/ec-council-helps-accelerate-degrees/,2026-09-01,seed-research-2026-09,VERIFIED
16129884-e76c-5f23-b29b-58771219ddb2,ISC2,ISC2-CC,Certified in Cybersecurity (CC),CERTIFICATION,ACE-ISC2,,3,LOWER,12,12,749,749,2024-01-01,2027-12-31,https://www.prnewswire.com/news-releases/isc2-certification-exams-and-official-certification-courses-receive-american-council-on-education-eligibility-for-college-credits-302545719.html,2026-09-01,seed-research-2026-09,VERIFIED
c498354b-4ea1-58be-8a30-84b80185a830,ISC2,ISC2-SSCP,Systems Security Certified Practitioner (SSCP),CERTIFICATION,ACE-ISC2,,3,LOWER,12,12,749,749,2024-01-01,2027-12-31,https://www.prnewswire.com/news-releases/isc2-certification-exams-and-official-certification-courses-receive-american-council-on-education-eligibility-for-college-credits-302545719.html,2026-09-01,seed-research-2026-09,VERIFIED
e5ab27b2-55ad-54e6-ae77-153f635dc344,ISC2,ISC2-CISSP,Certified Information Systems Security Professional (CISSP),CERTIFICATION,ACE-ISC2,,3,UPPER,12,12,749,749,2024-01-01,2027-12-31,https://www.prnewswire.com/news-releases/isc2-certification-exams-and-official-certification-courses-receive-american-council-on-education-eligibility-for-college-credits-302545719.html,2026-09-01,seed-research-2026-09,VERIFIED
05c29279-41df-5680-86ad-cc2fa8eb2e63,ISC2,ISC2-CCSP,Certified Cloud Security Professional (CCSP),CERTIFICATION,ACE-ISC2,,3,UPPER,12,12,749,749,2024-01-01,2027-12-31,https://www.prnewswire.com/news-releases/isc2-certification-exams-and-official-certification-courses-receive-american-council-on-education-eligibility-for-college-credits-302545719.html,2026-09-01,seed-research-2026-09,VERIFIED
f5b727b7-e735-5dc2-8016-0ec514aa58b9,ISC2,ISC2-CSSLP,Certified Secure Software Lifecycle Professional (CSSLP),CERTIFICATION,ACE-ISC2,,3,UPPER,12,12,749,749,2024-01-01,2027-12-31,https://www.prnewswire.com/news-releases/isc2-certification-exams-and-official-certification-courses-receive-american-council-on-education-eligibility-for-college-credits-302545719.html,2026-09-01,seed-research-2026-09,VERIFIED
91940ceb-8418-5436-bbd2-a5760989f0af,ISC2,ISC2-CGRC,"Governance, Risk and Compliance (CGRC)",CERTIFICATION,ACE-ISC2,,3,UPPER,12,12,749,749,2024-01-01,2027-12-31,https://www.prnewswire.com/news-releases/isc2-certification-exams-and-official-certification-courses-receive-american-council-on-education-eligibility-for-college-credits-302545719.html,2026-09-01,seed-research-2026-09,VERIFIED
2bbfedcf-74a2-595c-839b-f7460923f27c,PMI,PMI-PMP,Project Management Professional (PMP),CERTIFICATION,,,3,UPPER,12,12,555,555,2024-01-01,2027-12-31,https://www.pmi.org/certifications/project-management-pmp,2026-09-01,seed-research-2026-09,REQUIRES_CONFIRMATION
5e161176-2556-5f8c-b3ba-ff290f060bbf,SCRUMALLIANCE,SA-CSM,Certified ScrumMaster (CSM),CERTIFICATION,,,3,LOWER,12,12,1000,1000,2024-01-01,2027-12-31,https://www.scrumalliance.org/,2026-09-01,seed-research-2026-09,REQUIRES_CONFIRMATION
776bf053-72fe-540c-8442-68d39720f117,SCRUMALLIANCE,SA-CSPO,Certified Scrum Product Owner (CSPO),CERTIFICATION,,,3,LOWER,12,12,1000,1000,2024-01-01,2027-12-31,https://www.scrumalliance.org/,2026-09-01,seed-research-2026-09,REQUIRES_CONFIRMATION
1b0ca62e-79e6-5de8-8909-853e4e8f49f7,JST,JST-25B,Army 25B Information Technology Specialist,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
86f8d6ef-73b3-5d68-9728-fef055da6682,JST,JST-31B,Army 31B Military Police,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
8734116e-547e-5e1a-b572-d9da3d0b126b,JST,JST-68W,Army 68W Combat Medic,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
1b609088-48f7-570b-ae21-6269d5ed67f0,JST,JST-35F,Army 35F Intelligence Analyst,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
36f1f5f5-6a73-5265-9b09-8ee356e17575,JST,JST-11B,Army 11B Infantryman,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
4f19e161-9385-5c63-a369-c03e7a421dc3,JST,JST-IT,Navy Information Systems Technician,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
db88b589-37c8-5c54-a4ab-6e53de250823,JST,JST-HM,Navy Hospital Corpsman,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
3082f13d-7fe9-51a2-b0e0-dd97047095c2,JST,JST-MA,Navy Master-at-Arms,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
325f9214-3daf-5cb5-9356-2af880e32327,JST,JST-3D0,Air Force Cyber Operations / IT,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
9f711b81-d644-5335-9056-92260d2cba18,JST,JST-3P0,Air Force Security Forces,MILITARY,ACE-MIL,,3,LOWER,0,,0,0,2024-01-01,2027-12-31,https://www.acenet.edu/Programs-Services/Pages/Credit-Transcripts/Military-Guide-Online.aspx,2026-09-01,seed-research-2026-09,VERIFIED
2d988737-a69d-532d-97de-a0c79d139929,PLA,PLA-PSY1,Portfolio: Introductory Psychology,PLA,,,3,LOWER,7,21,300,0,2024-01-01,2027-12-31,https://www.tesu.edu/academics/catalog,2026-09-01,seed-research-2026-09,VERIFIED
