id,source_type,source_identifier,institution_code,program_code,catalog_year,slot_code,status,source_url,last_verified_at,verified_by,verification_status
dada0771-7888-52e4-9b8d-5becd3bb2007,PROVIDER_COURSE,SL-MAT201,COSC,BSGS,2026-2027,DATA,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
fabc42ef-8b16-568b-b6a5-d691c4598ee5,PROVIDER_COURSE,SL-BIO101,COSC,BSGS,2026-2027,NS2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
0958dc0b-17ad-57fa-a247-16b345555e2a,PROVIDER_COURSE,SL-CHEM101,COSC,BSGS,2026-2027,NS1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
40b6b65a-3754-593f-88fc-62748a707602,PROVIDER_COURSE,SL-PSY101,COSC,BSGS,2026-2027,SS1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
e58050c0-b9ff-5f7b-8212-4d31ba2a825e,PROVIDER_COURSE,SL-SOC101,COSC,BSGS,2026-2027,SS2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
e8ba6096-fce0-5e79-b864-ed6786e59f38,PROVIDER_COURSE,SL-BUS105,COSC,BSGS,2026-2027,COMM,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
56c6f0f0-6e28-5660-8397-492e709722e3,PROVIDER_COURSE,SL-BUS105,COSC,BSGS,2026-2027,PROFCOMM,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
2ef187fb-b4bb-5921-897c-ff15be8998bb,PROVIDER_COURSE,SL-BUS110,COSC,BSGS,2026-2027,CONC1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
9dbb97a2-7fba-524d-ab4e-5ba56e81ca97,PROVIDER_COURSE,SL-CIV101,COSC,BSGS,2026-2027,HIST,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
46c548d7-9646-57ef-8f70-bb8655b3c3bc,PROVIDER_COURSE,SL-CIV101,COSC,BSGS,2026-2027,HUM1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
6da6a2da-00c8-57eb-aa59-a63d6a0fc4a9,EXAM,CLEP-COMP1,COSC,BSGS,2026-2027,ENG1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
f51dacd4-a7bc-5875-8331-c0d42a3f4b79,EXAM,CLEP-COMP1,COSC,BSGS,2026-2027,ENG2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
a3d80cd3-148c-5d57-999e-c06f4b598678,EXAM,CLEP-CALG,COSC,BSGS,2026-2027,QR,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
1fe63862-457d-5d48-a8d8-f75cf9149773,EXAM,CLEP-CALC,COSC,BSGS,2026-2027,QR,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
e5819fde-6898-5f3d-b3c4-7b85276ab337,EXAM,CLEP-COLMATH,COSC,BSGS,2026-2027,QR,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
3cb5d1fa-10a7-5e33-8ae8-5a2e8325944c,EXAM,CLEP-USH1,COSC,BSGS,2026-2027,HIST,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
9407c407-b6db-56b0-a43d-f19e3c2e6dd7,EXAM,CLEP-USH2,COSC,BSGS,2026-2027,HIST,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
b3b16d07-c7e4-5473-b6da-7bb9da0c41d8,EXAM,CLEP-PSY,COSC,BSGS,2026-2027,SS1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
831e8312-9cb3-5464-b739-5a2c4ef8856b,EXAM,CLEP-SOC,COSC,BSGS,2026-2027,SS2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
4212f771-a3b7-565b-8a53-825a70461739,EXAM,CLEP-MGT,COSC,BSGS,2026-2027,LEAD,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
2a876fb7-ce3e-5ca3-b0c3-5a2e2a4d7cd5,EXAM,CLEP-IT,COSC,BSGS,2026-2027,INFO,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
8f76fe4d-fa75-5a8e-9234-ae6a6fe643d9,EXAM,CLEP-IT,COSC,BSGS,2026-2027,ILP,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
337c8626-520c-5ff5-8274-02e52a846689,EXAM,CLEP-BIO,COSC,BSGS,2026-2027,NS1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
39abf452-758c-5bd2-b8cc-6e8e2b079508,EXAM,CLEP-BIO,COSC,BSGS,2026-2027,NS2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
c2419e05-77f1-5eef-b887-6052d20f90c2,EXAM,CLEP-ANA,COSC,BSGS,2026-2027,HUM1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
2b34da9c-3f77-5c9f-a29d-e905b65a724f,EXAM,CLEP-ANA,COSC,BSGS,2026-2027,HUM2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
c7462447-6e95-5024-ae92-f6c6311107ed,INSTITUTION_COURSE,ENGL101,COSC,BSGS,2026-2027,ENG1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
3b050ef7-9b24-51a4-aa76-83239d50e620,INSTITUTION_COURSE,ENGL102,COSC,BSGS,2026-2027,ENG2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
82779e69-9c37-55bc-8218-de4623f9bb3a,INSTITUTION_COURSE,MATH110,COSC,BSGS,2026-2027,QR,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
920613c8-53ec-5030-a4a1-f47717b88c24,INSTITUTION_COURSE,MATH210,COSC,BSGS,2026-2027,STAT,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
41a77d75-f7c7-542e-ae80-43f43b7d6628,INSTITUTION_COURSE,BIOL101,COSC,BSGS,2026-2027,NS2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
d7570dd8-71e9-5b67-a4fe-f4e1ea7bc416,INSTITUTION_COURSE,CHEM101,COSC,BSGS,2026-2027,NS1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
1b172ca8-b212-5cf6-931a-e9f9e76ba0f3,INSTITUTION_COURSE,HIST101,COSC,BSGS,2026-2027,HIST,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
66bb1104-349c-56f5-a26e-4591c527d325,INSTITUTION_COURSE,PSYC101,COSC,BSGS,2026-2027,SS1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
fa2ff561-6176-5e7f-933b-8903dcb97243,INSTITUTION_COURSE,SOCI101,COSC,BSGS,2026-2027,SS2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
dfeb1a29-98d9-50c1-93bf-8157958da8ca,INSTITUTION_COURSE,SPCH101,COSC,BSGS,2026-2027,COMM,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
11e86f84-568d-51d4-a17a-332130d63884,INSTITUTION_COURSE,CSCI101,COSC,BSGS,2026-2027,INFO,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
33792f95-4517-55ce-9c52-2f2b74340c02,INSTITUTION_COURSE,CSCI101,COSC,BSGS,2026-2027,ILP,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
a5cd1290-ba85-53ba-aae2-b10d87d0fac2,INSTITUTION_COURSE,BUS101,COSC,BSGS,2026-2027,CONC1,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
780c3642-481a-591b-9940-8ca5ccecf978,INSTITUTION_COURSE,ACCT201,COSC,BSGS,2026-2027,CONC2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
f1e64c84-bfac-5d49-a497-8fa8dcd16f53,INSTITUTION_COURSE,MGMT201,COSC,BSGS,2026-2027,LEAD,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
659516c6-062c-5eb1-be83-26e286c4f71e,INSTITUTION_COURSE,IT101,COSC,BSGS,2026-2027,CONC3,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
c27fcadb-3c26-5c20-8b4c-e933499a886e,INSTITUTION_COURSE,MATH210,COSC,BSGS,2026-2027,DATA,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
414a3c1c-89ee-5aac-8f6e-09c3e9bf6062,INSTITUTION_COURSE,SPCH101,COSC,BSGS,2026-2027,PROFCOMM,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
a7181a83-a7ba-5d52-9832-5f1799fc15bc,INSTITUTION_COURSE,PHIL120,COSC,BSGS,2026-2027,ETH2,VERIFIED,https://www.charteroak.edu/catalog/current/policies-regulations-disclosures/academic-policies-regulations/credit-for-prior-learning.php,2026-09-01,seed-research-2026-09,VERIFIED
16ae7a5e-7e74-56c1-b9a6-136f5c7808a0,PROVIDER_COURSE,SOPH-ENG1001,SNHU,BSBA,2026-2027,ENG1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
a3145faf-bea6-551c-a9bb-5e87e5ea6454,PROVIDER_COURSE,SOPH-ENG1002,SNHU,BSBA,2026-2027,ENG2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
eaa4883f-1023-58fd-90fc-02b979e9effa,PROVIDER_COURSE,SOPH-COMM1001,SNHU,BSBA,2026-2027,COMM,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
5c0f93fe-45cf-5e4a-be96-8041709d6cea,PROVIDER_COURSE,SOPH-MATH1001,SNHU,BSBA,2026-2027,QR,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
85aaa3d6-3f5b-58e6-a170-6c5604ea267d,PROVIDER_COURSE,SOPH-STAT1001,SNHU,BSBA,2026-2027,STAT,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
707916a3-83dc-592b-a6b1-72874654b9c5,PROVIDER_COURSE,SOPH-ENVS1001,SNHU,BSBA,2026-2027,NS2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
3609ede1-a406-55f7-b52e-19a9a956457f,PROVIDER_COURSE,SOPH-BIO1001,SNHU,BSBA,2026-2027,NS2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
dfe64b82-cddb-547c-86f0-0325d1966ccf,PROVIDER_COURSE,SOPH-ART1001,SNHU,BSBA,2026-2027,HUM1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
8b90150e-89f9-5c4e-8f71-e449f0cf3e61,PROVIDER_COURSE,SOPH-PHIL1001,SNHU,BSBA,2026-2027,HUM2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
705f9f5d-bdf5-560d-8ff2-af7f1edd2115,PROVIDER_COURSE,SOPH-PHIL1002,SNHU,BSBA,2026-2027,ETHICS,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
b095abbe-4156-5763-b923-cb0efd28b2e2,PROVIDER_COURSE,SOPH-HIST1001,SNHU,BSBA,2026-2027,HIST,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
40f43f46-e17d-592c-9ac9-55488df478fd,PROVIDER_COURSE,SOPH-PSYC1001,SNHU,BSBA,2026-2027,SS1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
2709f93b-0931-59a2-bdd7-5acb60407312,PROVIDER_COURSE,SOPH-SOCI1001,SNHU,BSBA,2026-2027,SS2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
2fe50487-89fc-5fb6-9c83-f0fb3e8fee28,PROVIDER_COURSE,SOPH-CS1001,SNHU,BSBA,2026-2027,INFO,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
9cae8296-89b3-5d39-86ef-682b7a40aa77,PROVIDER_COURSE,SOPH-BUS1001,SNHU,BSBA,2026-2027,BUS101,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
e9e974c0-8c54-508f-a079-982371b32ce0,PROVIDER_COURSE,SOPH-ACCT1001,SNHU,BSBA,2026-2027,ACCT1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
d6268415-335a-5468-ac06-50569165d974,PROVIDER_COURSE,SOPH-ECON1001,SNHU,BSBA,2026-2027,MICRO,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
8ccb6761-83cf-5680-856d-d7cbf55dd281,PROVIDER_COURSE,SOPH-ECON1002,SNHU,BSBA,2026-2027,MACRO,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
aacd3359-47e9-507e-ba8a-73105d623eb6,PROVIDER_COURSE,SOPH-MGT1001,SNHU,BSBA,2026-2027,MGT,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
576f751f-39de-51b1-bf64-53b8c3f6199e,PROVIDER_COURSE,SOPH-MKT1001,SNHU,BSBA,2026-2027,MKT,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
ca9da9e3-4fec-50a1-9828-beb0b26e1b4a,PROVIDER_COURSE,SOPH-BUS1002,SNHU,BSBA,2026-2027,BLAW,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
c73ae927-b93c-5664-ac8a-4ca861b7bfeb,PROVIDER_COURSE,SOPH-CS1002,SNHU,BSBA,2026-2027,IS,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
d47fec64-edf4-5e40-b741-c76292065923,PROVIDER_COURSE,SDC-ENG104,SNHU,BSBA,2026-2027,ENG1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
d51b5887-280e-5b9b-a9f4-d83ebc625cb4,PROVIDER_COURSE,SDC-ENG105,SNHU,BSBA,2026-2027,ENG2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
4df1809b-d3d7-59b3-887e-aecf2120c410,PROVIDER_COURSE,SDC-MATH101,SNHU,BSBA,2026-2027,QR,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
4a4fa6ff-021f-5b36-80d4-1716c8314ba3,PROVIDER_COURSE,SDC-STAT101,SNHU,BSBA,2026-2027,STAT,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
21438789-a097-52ce-ad7d-50dca28fe3fc,PROVIDER_COURSE,SDC-BUS101,SNHU,BSBA,2026-2027,MGT,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
467170eb-5ee3-5441-a2d2-9e046211508e,PROVIDER_COURSE,SDC-BUS103,SNHU,BSBA,2026-2027,BLAW,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
8b88ac7f-5e8f-5bfb-a825-5c251cffaebd,PROVIDER_COURSE,SDC-ACCT101,SNHU,BSBA,2026-2027,ACCT1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
cc81a916-6b8a-5295-9d6b-3700197d727e,PROVIDER_COURSE,SDC-ACCT102,SNHU,BSBA,2026-2027,ACCT2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
719a064f-1b3b-53ba-a4b9-2f034573a042,PROVIDER_COURSE,SDC-FIN101,SNHU,BSBA,2026-2027,FIN,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
883c0a22-b23a-536b-8fdf-dcef5ae1d636,PROVIDER_COURSE,SDC-HR101,SNHU,BSBA,2026-2027,HR,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
dfe7cfb3-48b0-52fe-b7b4-5039c8f45374,PROVIDER_COURSE,SDC-CS103,SNHU,BSBA,2026-2027,INFO,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
d02c4228-1bd0-5a48-a816-91d36c4d6379,PROVIDER_COURSE,SL-ENG101,SNHU,BSBA,2026-2027,ENG1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
6b29041a-1cf8-5a0d-ae74-8008c1bf185c,PROVIDER_COURSE,SL-ENG102,SNHU,BSBA,2026-2027,ENG2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
7377db95-839d-5e06-8a9e-09f40e8a309b,PROVIDER_COURSE,SL-MAT101,SNHU,BSBA,2026-2027,QR,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
316d959c-de51-585b-8566-0d44c187727a,PROVIDER_COURSE,SL-MAT201,SNHU,BSBA,2026-2027,STAT,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
ce9aea9e-b1a1-5aec-9fdc-7aaf92aa0ff3,PROVIDER_COURSE,SL-BIO101,SNHU,BSBA,2026-2027,NS2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
8ae7012c-b71b-5ce8-85ca-563ae426e55f,PROVIDER_COURSE,SL-CHEM101,SNHU,BSBA,2026-2027,NS1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
215b05c5-983c-54c2-bc43-de0c03d62ffe,PROVIDER_COURSE,SL-PSY101,SNHU,BSBA,2026-2027,SS1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
e3ade1ac-2ac8-5780-bf56-672b902d3166,PROVIDER_COURSE,SL-SOC101,SNHU,BSBA,2026-2027,SS2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
61f6b35e-3def-5d8c-b565-398dea3fe09b,PROVIDER_COURSE,SL-ACC101,SNHU,BSBA,2026-2027,ACCT1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
3bd028b1-4338-5e4c-b5e9-3c9f1bf12c11,PROVIDER_COURSE,SL-ACC102,SNHU,BSBA,2026-2027,ACCT2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
5b45b178-e89e-57a4-bff6-b95beb63d1d3,PROVIDER_COURSE,SL-BUS105,SNHU,BSBA,2026-2027,COMM,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
9f7e9f55-ccf6-541d-a14b-b4c1d7926da2,PROVIDER_COURSE,SL-BUS110,SNHU,BSBA,2026-2027,BUS101,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
e0de53cd-9c06-5e8f-ad9a-b51cb880226b,PROVIDER_COURSE,SL-CIV101,SNHU,BSBA,2026-2027,HIST,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
9b6467f5-cc6d-5548-a39e-7f3669652c35,PROVIDER_COURSE,SL-CIV101,SNHU,BSBA,2026-2027,HUM1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
875ba57a-b96e-5034-80c7-6ee40bddf232,EXAM,CLEP-COMP1,SNHU,BSBA,2026-2027,ENG1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
60ef1098-e6d0-50b1-979f-8c6d98e01495,EXAM,CLEP-COMP1,SNHU,BSBA,2026-2027,ENG2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
b47dbc50-ad61-5e56-92fc-ebbd5b4e0093,EXAM,CLEP-CALG,SNHU,BSBA,2026-2027,QR,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
c8959d4d-c484-55dd-8113-74218f1dfa4f,EXAM,CLEP-CALC,SNHU,BSBA,2026-2027,QR,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
b65cfcbb-4cbe-56ad-a50d-878636c45657,EXAM,CLEP-COLMATH,SNHU,BSBA,2026-2027,QR,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
e0e46b25-ec8c-58b2-98f5-1f0b30ac2196,EXAM,CLEP-USH1,SNHU,BSBA,2026-2027,HIST,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
b53a592a-0230-5335-9e3f-fad270f394b0,EXAM,CLEP-USH2,SNHU,BSBA,2026-2027,HIST,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
7aec8627-2993-502e-beed-bc1ffbea6a00,EXAM,CLEP-PSY,SNHU,BSBA,2026-2027,SS1,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
94195398-97bb-5156-ade2-9a3c3b02ce7f,EXAM,CLEP-SOC,SNHU,BSBA,2026-2027,SS2,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
b1065add-241c-5419-be08-4c93f7f1d0ea,EXAM,CLEP-MGT,SNHU,BSBA,2026-2027,MGT,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
4b3f3996-074f-5a22-b00e-57e9ce152a02,EXAM,CLEP-MKT,SNHU,BSBA,2026-2027,MKT,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
43238b49-a0b1-55db-a7b2-2e3f3189dbe8,EXAM,CLEP-MACRO,SNHU,BSBA,2026-2027,MACRO,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
14fe6b21-5a9e-503f-b3db-71becc0f6511,EXAM,CLEP-MICRO,SNHU,BSBA,2026-2027,MICRO,VERIFIED,https://www.snhu.edu/admission/transferring-credits,2026-09-01,seed-research-2026-09,VERIFIED
